Attr 0,Attr 1,Attr 2,Attr 3,Attr 4,Attr 5,Attr 6,Attr 7,Attr 8,Attr 9,Attr 10,Attr 11,Attr 12,Labels
New York,Red,Magenta,Private Second Class,1.280685169,4.352457334,2.232812815,1.449490457,0.86765963,0.454038931,-0.60607344,-0.796435155,79.95187522,Y
Warsaw,Red,Blue,Private,1.127020687,4.085502538,1.301433183,1.578838867,0.868422832,0.608329527,-0.43063035,-0.866051947,417.0960986,Y
New York,Green,Purple,Sergeant Major,0.389700347,4.512213278,1.824952334,0.223273943,0.872486311,0.893361072,0.091699003,-0.745957017,-149.6071459,Y
Warsaw,Red,Green,Corporal,-2.038548991,5.962360675,0.41395658,1.122091658,0.875376008,0.892889433,0.041035072,-0.777539325,711.656451,X
Warsaw,Yellow,Pink,Sergeant First Class,1.138174803,4.393324753,2.187116714,0.409796041,0.878488508,0.460225783,-0.528738456,-0.81104479,-111.1359784,X
Warsaw,Red,Teal,Private First Class,1.751210959,-1.364337816,2.840611581,2.333492473,0.882831117,0.554988823,-0.540356106,-0.82613022,1093.916562,X
Paris,Red,Magenta,Private,-0.808823115,7.784633151,9.598636108,1.49173496,0.883694004,0.863388945,-0.006008416,-0.801976411,131.7825254,X
Warsaw,Green,Purple,Sergeant,0.588554907,-1.174081373,2.416844925,0.990067294,0.8844101,0.545101001,-0.541657672,-0.741974356,524.7910602,Z
Shanghai,Yellow,Blue,Sergeant First Class,-2.230517524,5.350158506,0.42040491,0.890658338,0.884424717,0.618976037,-0.410414803,-0.862834431,-694.7484482,X
Warsaw,Red,Yellow,Sergeant Major,1.137065824,5.057047606,1.516163897,0.925948853,0.884794118,0.91564158,0.088620394,-0.742533364,404.7384649,Z
Mumbai,Cyan,Orange,Private First Class,0.828173102,4.122265711,2.216573337,1.147645843,0.884805465,0.899119824,0.088172726,-0.807597694,-916.6827463,Y
Warsaw,Yellow,Blue,Corporal,-2.939159407,5.747887613,0.264209842,-0.002846293,0.88570813,0.635313108,-0.368238419,-0.835517132,70.13691219,Y
New York,Red,Lime,Command Sergeant Major,-1.693860177,6.061989721,0.532103577,0.704933501,0.886377211,0.84642607,-0.003413354,-0.837631639,-939.0779708,Y
New York,Green,Teal,Command Sergeant Major,1.644647292,4.281334119,2.054713504,2.264461801,0.887691569,0.643891763,-0.361219191,-0.875862784,132.7666519,X
Shanghai,Green,Teal,Private,-2.947392812,5.960111038,0.727048799,0.878783826,0.889621988,0.597465624,-0.522908502,-0.796882253,334.7594957,Y
Warsaw,Red,Magenta,Master Sergeant,-1.231822884,8.072846383,9.277329418,1.007851769,0.889803211,0.490437899,-0.52500657,-0.787223484,-377.0964237,X
Shanghai,Orange,Lime,Staff Sergeant,-0.573938854,7.176241533,9.392740674,0.533955085,0.890669133,0.973096032,0.169468811,-0.775886388,-361.1078509,X
Warsaw,Red,Purple,Staff Sergeant,0.387536076,4.9630413,2.120958624,0.936529925,0.890760639,0.909825007,0.079262837,-0.805369363,957.9975115,X
New York,Yellow,Magenta,Corporal,1.282935351,4.446304454,1.347852141,0.263721883,0.890888143,0.838218887,-0.051566705,-0.847727477,-332.077069,Y
Warsaw,Red,Cyan,Private,-2.284903594,5.615558532,0.357578625,0.859221249,0.891077285,0.586118527,-0.404271936,-0.815407209,390.3140967,Z
Warsaw,Red,Lavender,Private,-1.311860675,7.931482787,9.313318973,0.87554873,0.891459134,0.983463519,0.218474163,-0.773758969,-825.4352529,X
Warsaw,Red,Red,Command Sergeant Major,0.303782792,3.948198784,2.152114706,0.568401188,0.892084319,0.889803211,-0.1109604,-0.873764845,126.2656401,Y
Warsaw,Red,Blue,Sergeant First Class,0.974244009,-1.174699534,2.736250116,0.62444111,0.892763799,0.712375231,-0.338848894,-0.882581079,-978.9437064,Z
Shanghai,Blue,Lime,Sergeant Major,0.453659338,4.967039599,2.008001903,0.609465149,0.892889433,0.553546037,-0.41076998,-0.794136071,595.9748973,Y
New York,Green,Pink,First Sergeant,0.904300144,3.875486279,2.477048212,1.306946816,0.893361072,0.581080442,-0.479306537,-0.770752329,1.742599037,X
Shanghai,Orange,Orange,Corporal,1.107630805,-1.019939351,3.117681555,-0.065215991,0.893616217,0.887691569,0.104608059,-0.761292525,308.513138,X
New York,Red,Pink,Master Sergeant,-2.360065127,5.95895054,0.146553959,0.795102391,0.894628008,0.59520325,-0.45764333,-0.832145997,-382.7361112,Z
Warsaw,Green,Red,Staff Sergeant,1.408093798,-0.996898392,3.000015287,2.325830905,0.895259491,0.8844101,-0.006241246,-0.822195264,186.2828796,Y
New York,Red,Yellow,Private Second Class,0.986648926,-1.562254223,2.957233424,0.647575835,0.89546482,0.860887304,0.032487103,-0.80639621,295.6485148,X
Warsaw,Red,Purple,Corporal,0.88957749,3.931724726,1.983831885,0.494087328,0.895929038,0.868422832,0.07938236,-0.767774021,143.3513209,X
Mumbai,Green,Red,Private Second Class,0.458664998,-0.841981925,2.601036253,0.740189902,0.896109956,0.746719667,-0.270792527,-0.831280975,271.616537,Y
Warsaw,Red,Lime,Private,-1.236037142,7.820706603,9.78116111,1.094949399,0.896371881,0.788469506,-0.07897035,-0.864866001,174.652739,Z
Warsaw,Red,Blue,Corporal,1.230723956,-1.39607753,3.570521232,0.26901517,0.896402583,0.857948198,-0.144161626,-0.793152299,-129.0570644,Y
New York,Green,Orange,Corporal,1.520249495,4.267634525,2.602306417,0.194476767,0.896405952,0.672771723,-0.393856699,-0.879853065,433.8125868,Y
Warsaw,Yellow,Red,Specialist,-0.883997506,7.823517567,9.225986896,0.72847153,0.89781337,0.878488508,-0.06636609,-0.852293339,-651.1865096,X
Warsaw,Red,Lime,Corporal,-0.921064732,7.723894306,9.845882313,1.593435084,0.897862057,0.951829799,0.098205395,-0.752258707,-93.97852566,X
Shanghai,Red,Blue,First Sergeant,-2.602501559,5.801185403,1.219043847,0.973168523,0.898999298,0.703430181,-0.256299513,-0.821541246,48.47893243,Y
Warsaw,Red,Yellow,Staff Sergeant,-2.584765087,5.677121113,0.578985411,1.404334466,0.899119824,0.598981573,-0.389506574,-0.821139054,1130.780344,X
Shanghai,Green,Lime,Private,-0.116158125,-2.076977805,3.118279154,1.543075251,0.899973443,0.468553394,-0.525517883,-0.749569405,-200.692766,X
Warsaw,Red,Lavender,Master Sergeant,0.916490098,-1.197081125,3.130353608,1.185686668,0.900131882,0.837502048,-0.167317103,-0.883589699,-283.5256704,Z
Warsaw,Red,Lime,First Sergeant,-2.4681665,5.434728755,0.89545054,1.865326768,0.900196019,0.782867991,-0.127118885,-0.839661817,-207.0529093,X
Warsaw,Green,Red,Private,1.141820366,-1.412499002,3.30930918,0.455787417,0.901168,0.593366383,-0.497591265,-0.814454744,89.7386822,Y
Warsaw,Green,Magenta,First Sergeant,-0.860758018,7.543317177,8.968310595,1.128275831,0.901901451,0.801875002,-0.184042288,-0.846859018,291.3715172,Z
New York,Green,Blue,Private Second Class,-1.097884804,7.470022212,9.597151502,1.174973933,0.901912299,0.422582073,-0.619079769,-0.784185071,464.8288895,Z
New York,Magenta,Red,Command Sergeant Major,-2.248236005,6.138163432,0.618124076,1.615805232,0.903603591,0.648797388,-0.394088221,-0.883993342,1091.957123,Z
Warsaw,Cyan,Teal,Specialist,1.211985191,-1.549891821,2.76139544,1.339887446,0.905101917,0.884424717,0.098569142,-0.753283838,210.6233804,Z
New York,Red,Pink,Private Second Class,-0.653542785,7.852571904,9.473975112,1.540959618,0.905677409,0.849708677,-0.129070434,-0.885463451,-357.7596173,Y
Warsaw,Red,Teal,Private First Class,-2.533305912,5.027188014,0.21264978,1.308038377,0.905857793,0.956554369,0.095315032,-0.726967188,-169.587542,Z
Warsaw,Green,Orange,First Sergeant,1.015428537,4.124521182,1.79553235,1.086901108,0.909571109,0.771429437,-0.224728141,-0.815581588,324.2438126,X
Shanghai,Green,Lime,Corporal,-1.019210434,7.490973794,9.069417157,0.724452329,0.909825007,0.602747508,-0.479724961,-0.829062137,-456.0985428,Z
Warsaw,Red,Purple,Specialist,-2.111226877,5.834860732,-0.039016865,0.617778597,0.910015446,0.596243386,-0.38551965,-0.863794479,28.88717433,X
Mumbai,Green,Lavender,Private First Class,-2.476837547,5.92997339,0.531409419,1.016483282,0.910033659,0.551747896,-0.557113493,-0.739655683,-340.6547127,Z
Warsaw,Red,Lime,Private Second Class,1.098594956,-1.871810813,2.982146737,0.480037833,0.911567622,0.864415915,-0.037811765,-0.79509417,170.7222682,Y
Paris,Red,Blue,Sergeant First Class,1.064473141,3.891813214,1.915290176,0.342548131,0.911608822,0.914073409,0.12048138,-0.749118247,65.00026417,X
Warsaw,Red,Lavender,Specialist,-1.230646864,8.092681834,9.508545182,1.383108807,0.911908204,0.575475386,-0.504593897,-0.838374828,466.0049427,Z
Warsaw,Red,Pink,Corporal,1.254169736,4.013548376,1.501921939,0.144561093,0.913046595,0.670519886,-0.391228322,-0.790801764,-107.0436652,Z
Warsaw,Green,Lavender,Sergeant Major,-1.986310401,5.787066112,0.773246631,1.956433762,0.914073409,0.566529784,-0.449674097,-0.850079206,637.098759,Y
New York,Red,Pink,Private Second Class,-2.610855735,5.852098966,0.450913508,1.247628255,0.914110082,0.658718147,-0.329940593,-0.823979041,534.3796155,Z
Shanghai,Green,Orange,Sergeant,-1.547344821,6.211426485,-0.224151776,0.40538942,0.91564158,0.641066754,-0.407658547,-0.810959319,554.4575165,Z
Shanghai,Red,Green,Sergeant Major,1.133495252,3.928194698,2.462075918,-0.186740926,0.917774159,0.901912299,-0.043641734,-0.819747452,268.7256993,Z
Warsaw,Lime,Cyan,Sergeant,-2.74031164,5.37422396,0.818140476,1.306844915,0.917790101,0.899973443,-0.064926871,-0.856340551,-179.4455879,Y
Shanghai,Green,Lavender,Sergeant First Class,1.173804789,4.561113113,1.427018158,1.021361132,0.917882784,0.954309402,0.127174291,-0.799055212,658.1470196,X
Warsaw,Blue,Red,Command Sergeant Major,0.684667692,-1.268881904,3.322619235,0.431800442,0.919650511,0.84790137,-0.16453774,-0.882433888,-681.1680377,Y
Mumbai,Red,Green,Private Second Class,-0.925630268,7.50138294,8.894559046,0.066969388,0.921250534,0.821439535,-0.200100529,-0.860938649,360.300791,Z
Shanghai,Blue,Lavender,Specialist,0.32419074,4.48890023,1.692348176,0.963358672,0.924438099,0.846018706,-0.101113386,-0.828607399,-524.2443318,Y
Warsaw,Magenta,Cyan,Command Sergeant Major,-2.132697859,6.065283119,0.134839635,0.815233748,0.924580621,0.494511345,-0.550159993,-0.815493408,680.3399275,Z
Warsaw,Red,Magenta,Private Second Class,-1.164112028,7.833089053,9.819679237,0.36592058,0.925372428,0.786435892,-0.279142868,-0.882964488,452.3055779,X
Shanghai,Red,Blue,Corporal,1.334374188,4.853772954,1.52238286,0.455910613,0.92552057,0.943856082,0.005542777,-0.813649089,213.0876344,Z
Warsaw,Yellow,Pink,Corporal,-1.895999768,7.63104383,9.969506988,0.287316137,0.92562103,0.910015446,0.124790616,-0.750275057,118.7665286,Z
New York,Red,Blue,Private,1.437202704,4.735634764,1.729921818,2.03734664,0.926527882,0.931886206,0.035563456,-0.788203777,-172.4910678,Y
Warsaw,Green,Blue,Sergeant First Class,0.773263038,3.883035286,3.054147678,-0.206442149,0.928361557,0.802270006,-0.187990956,-0.892724486,-578.0628577,Z
Warsaw,Blue,Purple,First Sergeant,1.451481995,4.430564372,2.423611051,-0.145364404,0.92920363,0.800168514,-0.08065704,-0.862345515,-281.0980891,Y
New York,Green,Lime,Master Sergeant,-0.816038124,7.192389384,9.455720655,2.171496787,0.929307631,0.889621988,0.001007267,-0.802964007,-465.1950545,Z
New York,Red,Purple,Private,-1.976652346,5.812397163,-0.022232955,1.681845095,0.92976323,0.860763733,-0.061289511,-0.815518397,444.2434211,Y
Warsaw,Red,Green,Command Sergeant Major,-1.356011686,8.165608908,9.153925942,0.496001387,0.929875585,0.88570813,0.165859718,-0.756934313,-628.0839521,X
Warsaw,Orange,Green,Sergeant,-1.383728649,8.649365033,9.694926374,0.624372536,0.931062222,0.891077285,0.149359829,-0.747292778,-8.44427458,Z
Mumbai,Red,Orange,Command Sergeant Major,1.314015269,3.903701188,1.437359083,0.700144641,0.931680345,0.827356306,0.006026522,-0.836360304,-98.30072894,Z
New York,Lavender,Pink,Sergeant First Class,1.036931354,-1.261600777,2.476035622,1.682310927,0.931886206,0.584605432,-0.541450112,-0.800103186,956.5639954,Y
Mumbai,Green,Cyan,Sergeant First Class,-1.417771074,7.596791673,9.500078495,1.812902998,0.932576664,0.702786099,-0.353408772,-0.831494806,288.2978019,Y
Warsaw,Magenta,Lime,Master Sergeant,0.969461913,4.455448022,2.958991102,1.39065635,0.93369415,0.691631364,-0.294551345,-0.845914208,-108.8583197,Y
New York,Purple,Lavender,First Sergeant,-0.736330966,7.481073423,9.433609482,2.027175212,0.933910428,0.561578767,-0.458508779,-0.77109539,415.5507875,Y
Shanghai,Green,Magenta,Sergeant Major,1.131031078,4.099465272,1.583014648,1.238806599,0.934124736,0.901168,0.02308325,-0.828137995,-588.1118249,Z
Warsaw,Red,Red,Private,1.108500781,4.683485917,1.454308894,1.053240425,0.934184518,0.910033659,-0.055066531,-0.826511059,124.785638,X
Mumbai,Blue,Orange,Sergeant,-2.015207647,6.275413787,0.299069166,-0.149851174,0.934241716,0.911908204,0.051204766,-0.840270916,120.9093425,X
New York,Red,Yellow,Sergeant Major,-2.074285246,5.938019789,0.993993981,0.863835889,0.935433117,0.711386888,-0.333815859,-0.867575522,-199.5861451,Z
Warsaw,Red,Green,Master Sergeant,0.907651546,4.612503548,2.384669183,1.044612771,0.936391129,0.721847336,-0.36476629,-0.837272977,-111.8901266,X
Warsaw,Blue,Purple,First Sergeant,1.205171918,-1.695435048,2.730157967,1.057831358,0.937681358,0.677668446,-0.301694158,-0.796622645,-66.8525717,Z
Warsaw,Green,Pink,Command Sergeant Major,-2.830905029,5.550586722,0.859755483,1.728025389,0.93795324,0.515384833,-0.474958003,-0.79466891,-573.2229703,Y
Warsaw,Green,Lavender,Private First Class,0.900008681,4.145847522,1.948174107,1.022767261,0.93849477,0.933910428,0.062771836,-0.82836396,-70.96132232,Y
Mexico City,Red,Cyan,Command Sergeant Major,-1.326749361,7.870093288,9.840957228,1.317521349,0.93971926,0.924580621,-0.040362274,-0.837735306,166.9772832,Z
Mumbai,Green,Pink,Sergeant Major,-1.307310741,8.288184798,8.599363626,0.1030885,0.943856082,0.528945396,-0.490399516,-0.83582602,336.3511138,Y
Warsaw,Red,Lavender,Master Sergeant,-1.462621599,8.00776847,9.213298573,0.940091865,0.944100408,0.894628008,0.029216984,-0.755448898,-449.0518824,Y
Warsaw,Green,Teal,First Sergeant,-1.021052831,7.868504429,8.944641403,0.676349669,0.944932539,0.654444556,-0.320270272,-0.839268761,-414.182034,Y
Paris,Yellow,Pink,Sergeant Major,0.328895711,-0.727721581,2.575262538,1.066721357,0.945746977,0.730528338,-0.299613295,-0.828317661,-152.2013595,Y
Warsaw,Red,Lime,Sergeant First Class,-0.788915542,7.471119865,9.834393106,0.68999775,0.945940091,0.811616875,-0.085854012,-0.877234878,167.8279953,X
Warsaw,Green,Purple,Staff Sergeant,-1.581038772,7.596199835,8.665239496,1.672754473,0.9471694,0.802473474,-0.182623102,-0.881991494,448.4333864,Y
Warsaw,Yellow,Yellow,Master Sergeant,-1.994134105,5.932747333,0.564699803,1.791746649,0.951829799,0.588716383,-0.447133295,-0.794257712,651.1453498,Y
Warsaw,Green,Pink,Private Second Class,-1.650879401,6.97813679,9.992022619,1.37560763,0.951901842,0.705942312,-0.331314853,-0.878985995,-173.5479642,Y
Warsaw,Green,Yellow,Private Second Class,-1.653325024,7.424541265,9.402597823,1.213651724,0.953391077,0.69811658,-0.293412318,-0.879209891,-355.2538605,X
Warsaw,Orange,Blue,Corporal,1.330214074,-1.779454409,2.821347145,0.559042532,0.954309402,0.591822607,-0.425866363,-0.790957987,860.0112017,Y
Warsaw,Lime,Teal,Private,0.510389234,-1.19436359,3.113071334,1.466069628,0.955290607,0.93795324,0.066001365,-0.853005096,408.7807465,X
Warsaw,Red,Pink,Sergeant,-2.329736341,5.965050798,1.171149846,1.185007455,0.955597125,0.755126421,-0.195378017,-0.850640674,228.5567187,Y
Warsaw,Blue,Orange,Sergeant,-1.598120784,7.561699393,8.988740908,0.860814595,0.956221799,0.852189787,-0.149719761,-0.867899382,52.29672647,Z
New York,Red,Lime,Private,-2.040299675,5.818938639,0.560058638,0.423364879,0.956554369,0.666573564,-0.414151575,-0.836124279,26.49040013,X
Shanghai,Red,Pink,Private Second Class,-2.705220507,5.987230366,0.73721683,0.633435794,0.957328738,0.778232298,-0.141067588,-0.882136291,-223.3895004,Z
New York,Red,Cyan,Private First Class,-1.231240145,8.447832956,9.310234304,0.232682096,0.957776758,0.847926348,0.064105505,-0.807639854,854.8881683,Z
Warsaw,Orange,Lime,Private Second Class,-3.108552364,6.037820436,0.811245598,1.328891497,0.95904639,0.86765963,-0.120789591,-0.876440425,33.0095024,X
Warsaw,Red,Red,Command Sergeant Major,-1.043168765,7.862899707,9.16434477,1.338114954,0.959203079,0.812900657,-0.153509734,-0.836383342,-266.6321322,Z
New York,Red,Purple,Corporal,-2.276757137,5.499176299,0.802478359,1.166707955,0.959825352,0.764110593,-0.310689574,-0.854607852,116.6653383,Y
Warsaw,Red,Cyan,Private,-1.999015221,5.625822152,0.888941308,0.607476524,0.965349078,0.75697807,-0.209391754,-0.872476715,420.4492473,Z
New York,Yellow,Lavender,Specialist,1.284832458,4.715562859,1.691762223,1.365673002,0.966908026,0.762935027,-0.292782325,-0.84788017,-407.113927,Y
Shanghai,Green,Lime,Private Second Class,0.416169583,-1.360086612,3.193034818,0.130833304,0.967664763,0.832501828,-0.207889734,-0.838263998,362.0594762,X
Shanghai,Red,Lime,Master Sergeant,-1.679459316,5.890126422,0.234830313,0.945802819,0.968199197,0.719123769,-0.384265756,-0.802750507,55.10782428,Z
Shanghai,Green,Blue,Sergeant First Class,1.006131734,-1.847502767,2.659009689,0.818317052,0.973096032,0.69023354,-0.403627121,-0.88508774,-60.55432498,Z
New York,Red,Green,Sergeant,0.422293891,-1.768439834,2.458060636,1.036517937,0.973592846,0.850999114,-0.066865016,-0.803181653,-537.1037564,Z
Warsaw,Red,Lavender,Sergeant,0.790535002,4.712503562,1.834251252,0.896730648,0.973696353,0.81285041,-0.12103392,-0.835905845,8.981528458,Y
New York,Red,Purple,Sergeant First Class,0.686115719,-1.457419272,3.144500388,1.608977533,0.973865841,0.882831117,-0.069349871,-0.866648786,-94.2063853,X
Warsaw,Red,Lime,Private Second Class,-2.400772358,6.57734167,0.743768102,1.458195887,0.973976129,0.666333324,-0.344173416,-0.82967988,-291.2254046,X
New York,Green,Teal,Specialist,-0.680310186,7.449417372,9.545082356,0.431772652,0.975140399,0.863074404,-0.086113955,-0.793846605,660.9124448,Z
New York,Yellow,Magenta,Command Sergeant Major,0.75441803,-1.304518941,3.274871816,0.619049108,0.979248374,0.844022876,-0.157060173,-0.890083782,-656.3635549,X
Shanghai,Yellow,Lime,Command Sergeant Major,0.912440703,4.250306704,2.486365044,0.680352752,0.979274264,0.858170013,0.017243569,-0.837194619,-637.2620553,Y
Warsaw,Red,Lime,Master Sergeant,-2.510482743,5.681806727,0.51678061,0.717467988,0.979774043,0.809223951,-0.157659093,-0.888120317,1020.085932,X
Shanghai,Yellow,Purple,Specialist,0.325667156,-1.551559234,2.344788065,1.713199151,0.981684086,0.696583843,-0.265776279,-0.809992313,-456.3201142,X
Warsaw,Green,Blue,Sergeant Major,0.542551605,-1.152344596,2.707626024,1.876402122,0.981879474,0.831841853,-0.080630718,-0.857162525,13.28725797,X
Warsaw,Red,Red,Command Sergeant Major,-1.841409118,7.311695157,9.600399942,1.335951062,0.983463519,0.69683632,-0.37356953,-0.79093403,507.2245434,X
Warsaw,Red,Lavender,Private Second Class,-1.168659977,8.630952783,9.720168596,1.978771804,0.984141621,0.748317901,-0.273307756,-0.835432761,231.0852669,Z
Sydney,Orange,Teal,Command Sergeant Major,0.660152681,-2.331656141,3.153763704,0.392715468,0.985333657,0.725302218,-0.312062724,-0.804968508,-381.1306351,X
Mumbai,Green,Pink,Private First Class,-1.802851869,5.317700261,0.37042692,1.894108724,0.985571766,0.75361929,-0.330800025,-0.856178101,151.3094299,X
Warsaw,Green,Teal,Private First Class,-2.745468714,6.305632564,-0.344168347,1.020387768,0.987962162,0.768835672,-0.190913081,-0.832503675,-656.5012052,Z
Mumbai,Green,Orange,Private First Class,1.353488513,3.207916461,1.8275427,0.497974006,0.98852093,0.833227601,-0.152126904,-0.869737358,360.8536333,X
Shanghai,Red,Orange,Corporal,0.966900837,4.735465219,1.253581235,1.475439587,0.99101874,0.78541635,-0.267372861,-0.877949873,-132.8620588,X
Warsaw,Red,Cyan,Sergeant,-0.623743935,7.459351921,9.009278128,-0.557226932,0.992858453,0.80385563,-0.268387575,-0.839328729,-816.9795655,X
New York,Red,Green,Private First Class,0.995441042,-0.966366081,2.753729544,-0.056788453,0.99503623,0.793631294,-0.254298033,-0.837513478,612.6194145,Z
